project_id_number,title,funding_start_year,funding_end_year,institution_id,institution_name,duration,subject,person_ids
65369579,GRK 1525: The Dynamic Response of Plants to a Changing Environment,2009,2018,10319,Forschungszentrum Jülich GmbH,10,Grundlagen der Biologie und Medizin,"1566612,1422861,1119878,1456535,1805277,1431024,65779210,1637272,1726365,950054,242286894"
79971943,SFB 840: Von partikulären Nanosystemen zur Mesotechnologie,2009,,10319,Forschungszentrum Jülich GmbH,3,,1018656
167917811,"SFB 917: Resistiv schaltende Chalkogenide für zukünftige Elektronikanwendungen: Struktur, Kinetik und Bauelementskalierung 'Nanoswitches'",2011,,10319,Forschungszentrum Jülich GmbH,3,,1369929
190389738,TRR 103: Vom Atom zur Turbinenschaufel - wissenschaftliche Grundlagen für eine neue Generation einkristalliner Superlegierungen,2012,,10319,Forschungszentrum Jülich GmbH,3,"Verfahrenstechnik, Technische Chemie",1416822
191948804,SFB 985: Funktionelle Mikrogele und Mikrogelsysteme,2012,,10319,Forschungszentrum Jülich GmbH,3,"Verfahrenstechnik, Technische Chemie",1234739
196253076,TRR 110: Symmetrien und Strukturbildung in der Quantenchromodynamik,2012,,10319,Forschungszentrum Jülich GmbH,3,,1184564
233886668,GRK 1960: Zelluläre und subzelluläre Analyse neuronaler Netze,2014,,10319,Forschungszentrum Jülich GmbH,3,,"100493117,1356358,1631827,179734240,1136401,22279851,1143532,1022795,1457727"
268236062,SFB 1211: Evolution der Erde und des Lebens unter extremer Trockenheit,2016,,10319,Forschungszentrum Jülich GmbH,3,,2032114
269953372,GRK 2150: Neuronale Grundlagen der Modulation von Aggression und Impulsivität im Rahmen von Psychopathologie,2016,,10319,Forschungszentrum Jülich GmbH,3,,"1823174,1720495"
277146847,SFB 1238: Kontrolle und Dynamik von Quantenmaterialien,2016,,10319,Forschungszentrum Jülich GmbH,3,,1596257
327154368,"SFB 1313: Grenzflächenbeeinflusste Mehrfeldprozesse in porösen Medien - Strömung, Transport und Deformation",2018,,10319,Forschungszentrum Jülich GmbH,3,,1382238
269347,GRK 57: Molekulare Physiologie: Stoff- und Energieumwandlung,1997,2004,10266,Heinrich-Heine-Universität Düsseldorf,8,,5564
270535,GRK 186: Hochtemperatur-Plasmaphysik,1998,2003,10266,Heinrich-Heine-Universität Düsseldorf,6,,1387252
271797,GRK 320: Pathologische Prozesse des Nervensystems: vom Gen zum Verhalten,1997,2006,10266,Heinrich-Heine-Universität Düsseldorf,10,,"5728,1253920,1330010,1232713,6572"
272097,GRK 372: Vormoderne Konzepte von Zeit und Vergangenheit,1998,2004,10266,Heinrich-Heine-Universität Düsseldorf,7,,"989303,1634623,1293374,1109427,1125879,6121,1021366,1650426,256813,255693"
273361,GRK 738: Molecular Mechanisms in Food Toxicology,2002,2005,10266,Heinrich-Heine-Universität Düsseldorf,4,,"260388,2032675,260394,260390,1335268,262100,260386,1301006,260396,1030119,5263"
273507,GRK 807: Europäische Geschichtsdarstellungen,2002,2005,10266,Heinrich-Heine-Universität Düsseldorf,4,,"1668992,1096258,1276949,261192,1087153,1142298,1434488,1349992,1021366,1660050,1231042"
374710,GRK 1033: Molekulare Ziele von Alterungsprozessen und Ansatzpunkte der Alterungsprävention,2004,2013,10266,Heinrich-Heine-Universität Düsseldorf,10,Grundlagen der Biologie und Medizin,"5728,969106"
375188,GRK 1045: Modulation von Wirtszellfunktionen zur Behandlung viraler und bakterieller Infektionen,2004,2013,10266,Heinrich-Heine-Universität Düsseldorf,10,"Mikrobiologie, Virologie und Immunologie","1081221,23099007,1435237,1556450,1250851,1453890,1568880,91114264,1799837,1374200"
447482,GRK 1089: Proteininteraktionen und -modifikationen im Herzen,2005,2009,10266,Heinrich-Heine-Universität Düsseldorf,5,,"1661004,1444108"
820981,GRK 1203: Dynamik heißer Plasmen,2005,2015,10266,Heinrich-Heine-Universität Düsseldorf,11,,"1756692,35141871,823188,157011237,1627978,1757227,1761110,1627965"
5104034,Lexikalische Phänomene in der OT-Korrespondenztheorie (C10),1998,2002,10266,Heinrich-Heine-Universität Düsseldorf,5,,1598154
5131070,Vitamin D3-regulierte Genexpression als Antwort auf die exogene Noxe UV (A 6),1998,2001,10266,Heinrich-Heine-Universität Düsseldorf,4,,1615230
5168534,Funktionelle Bildgebung bei Patienten mit post-genikulären Sehstörungen (A15),1998,2002,10266,Heinrich-Heine-Universität Düsseldorf,5,,1292344
5204786,Klinisch-neurologische und funktionell-bildgebende Untersuchungen zur polymodalen funktion ds inferioren Parietalkortex bei Patienten und Normalpersonen (A16),2000,2002,10266,Heinrich-Heine-Universität Düsseldorf,3,,1631827
5204810,Abnorme Synchronisationsprozesse bei Basalganglienerkrankungen (A17),2000,2002,10266,Heinrich-Heine-Universität Düsseldorf,3,,1660040
5233074,Nichtkonkatenative Morphologie (C12),2000,2002,10266,Heinrich-Heine-Universität Düsseldorf,3,,1598154
5233086,Modellierung von Subregularität im Lexikon (D 5),2000,2002,10266,Heinrich-Heine-Universität Düsseldorf,3,,1132358
5290474,Hepatobiliärer Transport und Signalproteine (A01),2001,2011,10266,Heinrich-Heine-Universität Düsseldorf,11,,1709684
5290486,Sorting von ABC-Transportern in Hefe und Leberzellen (A 02),2001,2005,10266,Heinrich-Heine-Universität Düsseldorf,5,,1142944
5290546,Mechanismen der Hormon- und Zytokinresistenz durch Störungen der zellulären Hydratation (A04),2001,2011,10266,Heinrich-Heine-Universität Düsseldorf,11,,1597174
5290580,Die Rolle der VPS4-Proteine bei der Proteolyse in der Leber (A 06),2001,2007,10266,Heinrich-Heine-Universität Düsseldorf,7,,1143708
5290614,Modulation und Regulation der interzellulären Kommunikation via Gap Junctions in der Leber (B04),2001,2011,10266,Heinrich-Heine-Universität Düsseldorf,11,,1643854
5290626,Bedeutung des ALR-Proteins bei der Leberregeneration (B 6),2001,2003,10266,Heinrich-Heine-Universität Düsseldorf,3,,"1383964,1111013"
5290632,Regulation der Funktion von Astrozyten durch das Zellvolumen (C01),2001,2011,10266,Heinrich-Heine-Universität Düsseldorf,11,,1597174
5290638,"Störungen der zerebralen zellulären Volumenregulation: Ursachen, funktionelle Konsequenzen und Bedeutung für die hepatische Enzephalopathie (C 2)",2001,2002,10266,Heinrich-Heine-Universität Düsseldorf,2,,1330010
5290668,Störungen der Wasser- und Osmolythomöostase bei hepatischer Enzephalopathie (C05),2001,2011,10266,Heinrich-Heine-Universität Düsseldorf,11,,1720495
5326288,Molekulare Determinanten polaren Wachstums bei der Spalthefe (Schizosaccharomyces pombe) (A01),2001,2012,10266,Heinrich-Heine-Universität Düsseldorf,12,,1054966
5326362,Genetische Kontrolle asymmetrischer Zellteilungen im Zentralnervensystem von Drosophila melanogaster (A 02),2001,2005,10266,Heinrich-Heine-Universität Düsseldorf,5,,838936
5326374,Morphogenese und Anpassung an Hypoxie bei Candida albicans (A04),2001,2012,10266,Heinrich-Heine-Universität Düsseldorf,12,,1046164
5326386,Genetische Kontrolle der mesodermalen Zellwanderung in der Embryogenese von Drosophila (B 01),2002,2007,10266,Heinrich-Heine-Universität Düsseldorf,6,,1359765
5326516,Etablierung und Erhalt der Zellpolarität im Darmepithel von C.elegans (B 03),2001,2008,10266,Heinrich-Heine-Universität Düsseldorf,8,,1419087
5326522,Gliedmaßenentwicklung: Funktionelle Analyse von Ftm (B04),2001,2012,10266,Heinrich-Heine-Universität Düsseldorf,12,,1242478
5326552,Differenzierungsprozesse in Telenzephalon (B 5),2001,2004,10266,Heinrich-Heine-Universität Düsseldorf,4,,1670749
5326572,Charakterisierung der Phytochrom-Signaltransduktion bei Arabidopsis thaliana (C 01),2001,2006,10266,Heinrich-Heine-Universität Düsseldorf,6,,969217
5326648,Differenzierung der Milz zum anti-Malaria-Effektor: Rolle von Malaria-induzierbaren Genen der neuen imap-Familie (C 4),2001,2004,10266,Heinrich-Heine-Universität Düsseldorf,4,,1335268
5326654,"Die Interaktion von Chlamydia pneumoniae mit der Wirtszelle: Adhäsion, Internalisierung und die intrazelluläre Differenzierung (C05)",2001,2012,10266,Heinrich-Heine-Universität Düsseldorf,12,,1097153
5326660,Zentrale Bioanalytik (Z01),2001,2012,10266,Heinrich-Heine-Universität Düsseldorf,12,,"1661004,1143708"
5330198,Zentrale Mechanismen der sensomotorischen Kontrolle von Handbewegungen (A 2),1991,1994,10266,Heinrich-Heine-Universität Düsseldorf,4,,1154940
5330208,Funktionelle und strukturelle Umorganisation des motorischen Kortex und seiner Efferenzen (A 4),1991,1996,10266,Heinrich-Heine-Universität Düsseldorf,6,,996733
5330272,Rezirkulationsstörungen nach fokaler zerebraler Ischämie (B 1),1991,2002,10266,Heinrich-Heine-Universität Düsseldorf,12,,1108916
5330278,Neuronale Dysfunktion und Hyperexcitabilität als Folge fokaler Hirnläsionen (B 2),1991,2002,10266,Heinrich-Heine-Universität Düsseldorf,12,,1330010
5330290,Ontogenetische Aspekte Hypoxie- und Ischämie-induzierter Änderungen in der Struktur und Funktion des Neocortex (B 4),1991,2002,10266,Heinrich-Heine-Universität Düsseldorf,12,,1172637
5330302,Zelluläre Effektoren immunologischer Prozesse bei ischämischen und entzündlichen Erkrankungen de Zentralnervensystems (B 6),1991,2002,10266,Heinrich-Heine-Universität Düsseldorf,12,,1292004
5330346,"Systemanalytische Quantifizierung von Finger-, Arm- und Sprechbewegungen bei Patienten mit zentralmotorischen Bewegungsstörungen (YE 1)",1991,1994,10266,Heinrich-Heine-Universität Düsseldorf,4,,1265155
5330364,Neurophysiologische Analyse kortikaler Aktivität bei normaler Funktion und läsionsinduzierter Störung des zentralen sensomotorischen Systems (Z 2),1995,2002,10266,Heinrich-Heine-Universität Düsseldorf,8,,1330010
5338546,Eingefrorene topologische Defekte (A 6),1997,2002,10266,Heinrich-Heine-Universität Düsseldorf,6,,991783
5338676,Phasentrennflaechen und Membrane (C 6),1990,1999,10266,Heinrich-Heine-Universität Düsseldorf,10,,991783
5338682,Feldtheorie kritischer Phänomene im Nichtgleichgewicht (C 7),1990,2002,10266,Heinrich-Heine-Universität Düsseldorf,13,,1382665
5346366,Dynamische Erweiterung des Lexikons (B 3),1992,1999,10266,Heinrich-Heine-Universität Düsseldorf,8,,1132358
5346374,Struktur und Genese des mentalen Lexikons bei Fremdsprachenlernern (B 5),1993,1993,10266,Heinrich-Heine-Universität Düsseldorf,1,,1250189
5346382,Die Verarbeitung und Repräsentation von Flexionselementen im Deutschen und Türkischen (B 7),1994,1996,10266,Heinrich-Heine-Universität Düsseldorf,3,,1025244
5346390,Verbstrukturen - Komplexe Prädikate und Argumentlinking (B 9),1997,2002,10266,Heinrich-Heine-Universität Düsseldorf,6,,1423322
5346404,Lexikalische Phonologie: Zur Theorie phonologischer Regeln (C 4),1991,1996,10266,Heinrich-Heine-Universität Düsseldorf,6,,1330183
5346416,Der Erwerb und die Verarbeitung von Flexions- und Derivationselementen des Deutschen (C 7),1997,2002,10266,Heinrich-Heine-Universität Düsseldorf,6,,1025244
5346420,Neurolinguistische Untersuchungen zur Flexions- und Derivationsmorphologie (C 8),1997,2002,10266,Heinrich-Heine-Universität Düsseldorf,6,,1464519
5346428,Feldstrukturen im Lexikon (D 1),1991,1994,10266,Heinrich-Heine-Universität Düsseldorf,4,,997208
5346436,Verbbedeutungen (D 3),1991,2002,10266,Heinrich-Heine-Universität Düsseldorf,12,,1384096
5351713,Analyse der kardiovaskulären Funktion von Ftm und Fto (A01),2002,2012,10266,Heinrich-Heine-Universität Düsseldorf,11,,1242478
5351717,Analyse sarkomerischer Dysfunktionen bei hypertropher und dilatativer Kardiomyopathie verursacht durch Mutationen des Troponin-Komplexes (A02),2002,2012,10266,Heinrich-Heine-Universität Düsseldorf,11,,"1412153,1215768"
5352042,Gentransfer in Gefäßmuskelzellen über Adhäsionsmoleküle mittels Tropismus-modifizierter adenoviraler Vektoren (B 07),2002,2004,10266,Heinrich-Heine-Universität Düsseldorf,3,,1143125
5352046,Zentrale Bioanalytik (Z 01),2002,2012,10266,Heinrich-Heine-Universität Düsseldorf,11,,"1143708,1726365"
5352064,Herstellung von transgenen Mäusen und Verlustmutanten (Z 03),2002,2008,10266,Heinrich-Heine-Universität Düsseldorf,7,,1242478
5358727,Modulation der Prostaglandin H Synthase-2 Expression durch Fremdstoffe: Bedeutung für die tumorpromovierende Wirkung von TXDD (A 8),2002,2004,10266,Heinrich-Heine-Universität Düsseldorf,3,,1030119
5360156,Physiologische UV-Antwort und UV-Karzinogenese: Identifzierung und funktionelle Charakterisierung von Ziel- und Effektorgenen (A 01),1995,2005,10266,Heinrich-Heine-Universität Düsseldorf,11,,1241922
5360176,Regulation der zellulären Antwort auf Ultraviolett-A und Singulettsauerstoff: Hemmung von Proteinphosphatasen und Modulation der mRNA-Stabilität von Zielgenen (B 01),1995,2006,10266,Heinrich-Heine-Universität Düsseldorf,12,,1643854
5360196,"Unerwünschte T-Zellreaktionen gegen die reaktive Metabolite aromatischer Fremdstoffe (Benzol, Para-Stoffe): Hapten-Peptidaddukte, fremdstoffmetabolisierende Enzymsysteme und antigenpräsentierende Zellen (APZ) (C 1)",1995,2001,10266,Heinrich-Heine-Universität Düsseldorf,7,,1030119
5360213,Cyclische Kohlenwasserstoffe und aplastische Anämie des Kindesalters: Genotoxische und immunologishe Pathomechanismen (C 4),1995,2001,10266,Heinrich-Heine-Universität Düsseldorf,7,,1615409
5360221,Wirkung immuntoxischer Fremdstoffe auf die zytokingesteuerte Differenzierung humaner B-Lymphozyten (C 6),1995,1998,10266,Heinrich-Heine-Universität Düsseldorf,4,,1143005
5360225,Zentrale Aufgaben (Z 01),1995,2006,10266,Heinrich-Heine-Universität Düsseldorf,12,,1241922
5365712,Mechanismen der Apoptose-Induktion und Resistenz gegenüber ionisierender Strahlung (A 09),2002,2006,10266,Heinrich-Heine-Universität Düsseldorf,5,,1444108
5392578,Mixtures of Particles with Complex Architecture in Shear Flow (A01),2002,2013,10266,Heinrich-Heine-Universität Düsseldorf,12,,"1781225,13492935"
5392586,'Tunable' Model Systems for Soft Colloids (A02),2002,2013,10266,Heinrich-Heine-Universität Düsseldorf,12,,"1233850,1602604,1781261"
5392671,Colloidal Soft Matter under Shear Flow (A04),2002,2013,10266,Heinrich-Heine-Universität Düsseldorf,12,,"1366775,1439417"
5392695,"Computer Simulations of Structure, Dynamics, and Phase Behavior of Colloidal Fluids in Confined Geometry and under Shear (A05)",2002,2013,10266,Heinrich-Heine-Universität Düsseldorf,12,,"1818123,1003365,1662821"
5392729,Structure and Transport Properties of Charged Sphere Suspensions in Electric Fields (B01),2003,2013,10266,Heinrich-Heine-Universität Düsseldorf,11,,1211854
5392741,Electrokinetic Properties of Charged Colloids in External Fields (B02),2002,2013,10266,Heinrich-Heine-Universität Düsseldorf,12,,1198546
5392767,Time-Dependent Mean-Field Theory: The Dynamics of Charged Colloids (B 3),2002,2005,10266,Heinrich-Heine-Universität Düsseldorf,4,,1133962
5392771,Computer simulation of electrokinetics in colloidal systems (B04),2002,2013,10266,Heinrich-Heine-Universität Düsseldorf,12,,1605539
5392773,Dynamics of autonomous swimmers in confinement (C01),2002,2013,10266,Heinrich-Heine-Universität Düsseldorf,12,,"1823269,5888"
5392779,Two-dimensional colloidal systems in anisotropic magnetic fields or in light fields (C02),2002,2013,10266,Heinrich-Heine-Universität Düsseldorf,12,,"1875130,1176331"
5392799,Phase Transitions of Two-Dimensional Paramagnetic Colloids in Extrernal Fields (C03),2002,2013,10266,Heinrich-Heine-Universität Düsseldorf,12,,1737331
5392803,Effect of modulated boundaries on structure formation near the liquid-solid transition in equilibrium and under shear (C04),2002,2013,10266,Heinrich-Heine-Universität Düsseldorf,12,,"1202734,1003365,1176331"
5392807,Hydrodynamically Coupled Colloidal Motors (C 5),2002,2005,10266,Heinrich-Heine-Universität Düsseldorf,4,,"1713475,1346543,1176331"
5392819,Confined colloidal crystals in and out of equilibrium (D01),2002,2013,10266,Heinrich-Heine-Universität Düsseldorf,12,,"1864838,1828773,1211854"
5392834,Differently shaped hard body colloids in confinement: from walls to porous media (D03),2002,2013,10266,Heinrich-Heine-Universität Düsseldorf,12,,143955088
5399127,Proteinoxidation und intrazellulärer Proteinabbau in Astrozyten bei hepatischer Enzephalopathie (C 06),2004,2007,10266,Heinrich-Heine-Universität Düsseldorf,4,,1079453
5400932,Die Rolle von NF-KB und MAP-Kinase Signalwegen in der Proliferation und entzündlichen Antwort von Hepatozyten (B 07),2002,2005,10266,Heinrich-Heine-Universität Düsseldorf,4,,1396524
5402253,Die Rolle des neuen IêB-Proteins IêB-æ in der Leber (B08),2002,2011,10266,Heinrich-Heine-Universität Düsseldorf,10,,1444108
5419341,G-Protein-abhängige Regulation der Autophagie (A08),2004,2010,10266,Heinrich-Heine-Universität Düsseldorf,7,,1686602
5426238,Kontrolle von Zellschicksalen in Arabidopsis durch CORYNE (B07),2004,2012,10266,Heinrich-Heine-Universität Düsseldorf,9,,950054
5433948,"Fluoreszenz-spektroskopische Analyse der Struktur, Funktion und Interaktion relevanter Proteine der zellulären Differenzierung (A06)",2004,2012,10266,Heinrich-Heine-Universität Düsseldorf,9,,969109
5434726,Elektronenbeschleunigung mit ultrakurzen relativistischen Laserpulsen (A01),2004,2016,10266,Heinrich-Heine-Universität Düsseldorf,13,,"1756692,1757227"
5434728,Lasergetriebene Elektronenbeschleunigung (A02),2004,2016,10266,Heinrich-Heine-Universität Düsseldorf,13,,"88943441,88943473"
