person_id,person_name,institution_id,institution_name
389317230,Dr. Nicole Scholz,10351,Universität Leipzig
12877686,Professor Dr. Ralf Seidel,10351,Universität Leipzig
1132810,Professorin Dr. Catharina Kiehnle,10351,Universität Leipzig
1466399,Professor Dr. Jürgen Arnhold,10351,Universität Leipzig
1755699,Professor Dr. Stefan Schmukle,10351,Universität Leipzig
221161269,Dr. Kirsa Neuser,10351,Universität Leipzig
244560576,Privatdozent Dr. Martin Salzmann,10351,Universität Leipzig
1680021,Professor Dr. Frank Cichos,10351,Universität Leipzig
242952391,Dr. Julian Schmitz,10351,Universität Leipzig
40649114,Professorin Dr. Steffi G. Riedel-Heller,10351,Universität Leipzig
995873,Professor Dr. Stefan Berger,10351,Universität Leipzig
201546403,Privatdozent Dr. Marco Koch,10351,Universität Leipzig
1045400,Professor Dr. Jürgen Engele,10351,Universität Leipzig
1815620,Professorin Dr. Cornelia Exner,10351,Universität Leipzig
166833553,Dr. Andreas Thor,10351,Universität Leipzig
1104213,Professor Dr. Uwe Hinrichs,10351,Universität Leipzig
1073632,Dr. Volker Gottschalch,10351,Universität Leipzig
1230874,Professor Dr. Andreas Reichenbach,10351,Universität Leipzig
138385094,Privatdozentin Dr. Nora Klöting,10351,Universität Leipzig
1593842,Dr. Holger Kittner,10351,Universität Leipzig
1663357,Professor Dr. Gert Pickel,10351,Universität Leipzig
1188568,Professor Dr. Dieter Michel,10351,Universität Leipzig
1253279,Professor Dr. Klaus Schildberger,10351,Universität Leipzig
1127612,Professor Dr. Jörg Kärger,10351,Universität Leipzig
1348064,Professorin Dr. Ulla Fix,10351,Universität Leipzig
23405674,Professorin Dr. Astrid Lorenz,10351,Universität Leipzig
237018736,"Dr. Stephanie Rudwick, Ph.D.",10351,Universität Leipzig
58877051,Professor Dr. Steffen Nestler,10351,Universität Leipzig
58181589,Dr. Simone Fietz,10351,Universität Leipzig
1584796,Professorin Dr. Katja Werthmann,10351,Universität Leipzig
105698121,Professorin Dr. Isa Wortelkamp,10351,Universität Leipzig
259445937,Dr. Gerd Müller,10351,Universität Leipzig
57464188,Dr. Daniela Hußer,10351,Universität Leipzig
1310993,Privatdozent Dr. Jürgen Voigt,10351,Universität Leipzig
1768126,Privatdozent Dr. Michael Pees,10351,Universität Leipzig
396154375,Dr. Madhav Thakur,10351,Universität Leipzig
1635969,Privatdozent Dr. Martin Grunwald,10351,Universität Leipzig
191700882,Dr. Jens Blecher,10351,Universität Leipzig
289962275,Dr. Michael Dufner,10351,Universität Leipzig
1330674,Professor Dr. Reinhard Wießner,10351,Universität Leipzig
1564897,Professor Dr. Karlheinz Hengst,10351,Universität Leipzig
1613019,Professor Dr. Walther Honscha,10351,Universität Leipzig
28749835,Privatdozentin Dr. Uta Reibetanz,10351,Universität Leipzig
181095161,Dr. Karin Quaas,10351,Universität Leipzig
1672933,Privatdozent Dr. Siegfried Fritzsche,10351,Universität Leipzig
164664456,Professor Dr. Utz Dornberger,10351,Universität Leipzig
174980909,Professor Dr. Tobias Langenhan,10351,Universität Leipzig
173155679,Professor Dr. Thorsten Berg,10351,Universität Leipzig
1136891,Professor Dr. Gert Klöß,10351,Universität Leipzig
1185754,Professor Dr. Helmut Meyer,10351,Universität Leipzig
68748433,Dr. Ute Krügel,10351,Universität Leipzig
235262794,Privatdozent Dr. Andreas Tutic,10351,Universität Leipzig
257107284,Professor Dr. Christian Etz,10351,Universität Leipzig
1364338,Professor Dr. Jürgen Stückrad,10351,Universität Leipzig
1589339,Professor Dr. Dirk van Laak,10351,Universität Leipzig
1458361,Professorin Dr. Angelika Richter,10351,Universität Leipzig
30904128,Professorin Dr. Gunhild Monika Layer,10351,Universität Leipzig
15089814,Dr. Michael Hellus,10351,Universität Leipzig
43045329,Dr. Florin Belgun,10351,Universität Leipzig
1403651,Professorin Dr. Sunna Hauschildt,10351,Universität Leipzig
999090,Professor Dr. Klaus Bente,10351,Universität Leipzig
49189671,Professor Dr. Sebastian Schüler,10351,Universität Leipzig
298869582,Dr. Esther Pittroff,10351,Universität Leipzig
1374908,Professor Dr. Markus A. Denzel,10351,Universität Leipzig
1711137,Professor Dr. Hans-Jörg Hofmann,10351,Universität Leipzig
1829679,Professor Dr. Immo Fritsche,10351,Universität Leipzig
1017340,"Professor Dr. Thomas Brachert, Ph.D.",10351,Universität Leipzig
182805746,Professor Dr. Florian Mundhenke,10351,Universität Leipzig
200281015,Dr. Maria Fedorova,10351,Universität Leipzig
1688151,Professor Dr. Heinz G. Sass,10351,Universität Leipzig
1423483,Dr. Christina Flechsig,10351,Universität Leipzig
1757014,Professor Dr. Marcus Deufert,10351,Universität Leipzig
263512812,Privatdozent Dr. Matthias Grothoff,10351,Universität Leipzig
1791048,Professor Dr. Matthias Schwarz,10351,Universität Leipzig
1811081,Dr. Irina Estrela-Lopis,10351,Universität Leipzig
382367776,"Dr. Chang Yang, Ph.D.",10351,Universität Leipzig
133610874,Professor Dr. Martin Bogdan,10351,Universität Leipzig
1686518,Professor Dr. Thomas Steger,10351,Universität Leipzig
1466646,Professorin Dr. Gabriela Aust,10351,Universität Leipzig
1741043,Professor Dr. Gerik Scheuermann,10351,Universität Leipzig
1348010,Professorin Dr. Gerhild Zybatow,10351,Universität Leipzig
118865223,Dr. Holger von Wenckstern,10351,Universität Leipzig
56378640,Dr. Sabine Grimm,10351,Universität Leipzig
1688145,Privatdozent Dr. Veiko Krauß,10351,Universität Leipzig
1863310,"Professor Patrick Ragert, Ph.D.",10351,Universität Leipzig
989021,Professor Dr. Thomas Arendt,10351,Universität Leipzig
1226334,Dr. Armin Raabe,10351,Universität Leipzig
1377942,Professor Dr. Gerhard Heyer,10351,Universität Leipzig
1281120,Professor Dr. Joachim Sieler,10351,Universität Leipzig
94246718,"Professor Dr. Robert J. Kittel, Ph.D.",10351,Universität Leipzig
17321519,"Professor Dr. Rustem Valiullin, Ph.D.",10351,Universität Leipzig
1777385,Privatdozentin Dr. Kerstin Hill,10351,Universität Leipzig
211493293,Professor Dr. Tobias Finis,10351,Universität Leipzig
1349537,Professor Dr. Josef Alfons Käs,10351,Universität Leipzig
391068454,"Zasha Weinberg, Ph.D.",10351,Universität Leipzig
59799498,Dr. Ute Tischer,10351,Universität Leipzig
1760548,Dr. Matthias Schmidt,10351,Universität Leipzig
228173894,Dr. Annette Horstmann,10351,Universität Leipzig
167681375,Professor Dr. Johannes Quaas,10351,Universität Leipzig
1356276,Professor Dr. Walter Gläßer,10351,Universität Leipzig
1157006,Professor Dr. Peter Kunkel,10351,Universität Leipzig
1757764,Professor Dr. Rüdiger Lux,10351,Universität Leipzig
1714295,Anke Reichenbach,10351,Universität Leipzig
170806231,Professor Dr. Jörg Matysik,10351,Universität Leipzig
1274327,Dr. Gerhard Schwarz,10351,Universität Leipzig
1021285,Professor Dr. Tilman Butz,10351,Universität Leipzig
1255131,Professor Dr. Reinhard Schliebs,10351,Universität Leipzig
182673250,Professor Dr. Beat Siebenhaar,10351,Universität Leipzig
1716206,Professorin Dr. Franziska Krajinski-Barth,10351,Universität Leipzig
320262368,Dr. Sandra Döring,10351,Universität Leipzig
32970840,Dr. Angela Schulz,10351,Universität Leipzig
1449615,Privatdozent Dr. Jürgen Schiller,10351,Universität Leipzig
1370582,Professorin Dr. Almuth Einspanier,10351,Universität Leipzig
1464391,Dr. Wilfried Heink,10351,Universität Leipzig
201079879,Professor Dr. Hans-Ulrich Treichel,10351,Universität Leipzig
1836408,Privatdozentin Dr. Alexandra Weigelt,10351,Universität Leipzig
257249,Professor Dr. Jörg Schimmelpfennig,10276,Ruhr-Universität Bochum
1319972,Professor Dr. Albrecht Wegner,10276,Ruhr-Universität Bochum
1805752,Professorin Dr.-Ing. Ilona Rolfes,10276,Ruhr-Universität Bochum
34098612,Dr. Hermann Krebs,10276,Ruhr-Universität Bochum
1178448,Professor Dr. Jürgen Margraf,10276,Ruhr-Universität Bochum
1046950,Professor Dr. Ralf Erdmann,10276,Ruhr-Universität Bochum
1198764,Professor Dr. Franz Narberhaus,10276,Ruhr-Universität Bochum
1759370,Professor Dr. Gerd Laures,10276,Ruhr-Universität Bochum
258878380,Privatdozent Dr. Fritz-Herbert Heinsius,10276,Ruhr-Universität Bochum
227762428,Dr. Dirk Adolph,10276,Ruhr-Universität Bochum
1634319,Professor Dr. Frank Dickmann,10276,Ruhr-Universität Bochum
1714042,Privatdozent Dr. Volker Mohles,10276,Ruhr-Universität Bochum
299360701,Dr. Christopher Beyer,10276,Ruhr-Universität Bochum
1591594,Professor Dr.-Ing. Peter Mark,10276,Ruhr-Universität Bochum
1500901,Professorin Dr. Nicola Kaminski,10276,Ruhr-Universität Bochum
136828297,Professorin Dr. Änne Söll,10276,Ruhr-Universität Bochum
1303871,Professor Dr. Elmar Träbert,10276,Ruhr-Universität Bochum
5864,Professor Dr. Werner Kutzelnigg,10276,Ruhr-Universität Bochum
1530701,Dr. Karl-Ulrich Riemann,10276,Ruhr-Universität Bochum
1428268,Professor Dr. Klaus Peter Strohmeier,10276,Ruhr-Universität Bochum
1483678,Dr. Suzana Gomes Fries,10276,Ruhr-Universität Bochum
1033456,Dr. Bettina Diekamp,10276,Ruhr-Universität Bochum
447649,Professorin Dr. Linda-Marie Günther,10276,Ruhr-Universität Bochum
50643034,Martin Olbermann,10276,Ruhr-Universität Bochum
1192774,Professorin Dr. Irmgard Müller,10276,Ruhr-Universität Bochum
180085632,Professor Dr. Sen Cheng,10276,Ruhr-Universität Bochum
182208624,Dr. Marcus Peters,10276,Ruhr-Universität Bochum
1117577,Professor Dr. Helmut Jachnow,10276,Ruhr-Universität Bochum
1352936,Professor Dr. Jochen Vollmann,10276,Ruhr-Universität Bochum
224608482,Dr. Tsanko Vaskov Tsankov,10276,Ruhr-Universität Bochum
1664079,Professor Dr. Khanh Chau Le,10276,Ruhr-Universität Bochum
1108561,Professor Dr. Lucian Hölscher,10276,Ruhr-Universität Bochum
165339719,Dr. Christian Röken,10276,Ruhr-Universität Bochum
1791282,Professor Dr. Stefan Winter,10276,Ruhr-Universität Bochum
1747218,Professor Dr. Gereon Wolters,10276,Ruhr-Universität Bochum
76900191,Professor Dr. Markus Koller,10276,Ruhr-Universität Bochum
1506810,Dr. Michael Krämer,10276,Ruhr-Universität Bochum
1172280,Professor Dr. Hermann Lübbert,10276,Ruhr-Universität Bochum
1252212,Professor Dr.-Ing. Burkhard Schiek,10276,Ruhr-Universität Bochum
1633086,Professor Dr. Alexander Hartmaier,10276,Ruhr-Universität Bochum
1183111,Dr. Olaf Medenbach,10276,Ruhr-Universität Bochum
1069795,Professor Dr. Walter Glöckle,10276,Ruhr-Universität Bochum
1261164,Professor Dr. Manfred Schneider,10276,Ruhr-Universität Bochum
311007945,Dr. Jan Baedke,10276,Ruhr-Universität Bochum
1459565,Professor Dr. Martin Hofmann,10276,Ruhr-Universität Bochum
1286239,Professor Dr. Volker Staemmler,10276,Ruhr-Universität Bochum
1292272,Professor Dr. Bernhard Stöckhert,10276,Ruhr-Universität Bochum
230086965,Professor Dr. Harald Platta,10276,Ruhr-Universität Bochum
1646083,Professor Dr.-Ing. Hans-Ulrich Schreiber,10276,Ruhr-Universität Bochum
1638849,Privatdozent Dr. Rolf P. Würtz,10276,Ruhr-Universität Bochum
1245255,Professor Dr. Hans-Martin Sass,10276,Ruhr-Universität Bochum
1748164,Professor Dr. Eike Kiltz,10276,Ruhr-Universität Bochum
219520919,Dr. Stéphanie Cupit-Foutou,10276,Ruhr-Universität Bochum
29303026,Professor Dr. Michael Imhoff,10276,Ruhr-Universität Bochum
134347839,Professor Dr.-Ing. Michael Hübner,10276,Ruhr-Universität Bochum
235239174,Professorin Dr. Yasmin Temelli,10276,Ruhr-Universität Bochum
222303933,Dr.-Ing. Arne Röttger,10276,Ruhr-Universität Bochum
1474372,Dr. Dieter Buhl,10276,Ruhr-Universität Bochum
1440073,Professor Dr. Christian Herrmann,10276,Ruhr-Universität Bochum
1569373,Professorin Dr. Uta Wilkens,10276,Ruhr-Universität Bochum
1611570,Privatdozent Dr. Kai Sven Erdmann,10276,Ruhr-Universität Bochum
1669576,Professor Dr. Günther Meschke,10276,Ruhr-Universität Bochum
1704948,Privatdozent Dr. Wolfgang M.J. Obermann,10276,Ruhr-Universität Bochum
1667501,Dr.-Ing. Ulrike Hanskötter,10276,Ruhr-Universität Bochum
1693672,Professor Dr. Klaus Hackl,10276,Ruhr-Universität Bochum
1721820,Professor Dr. Peter Eichelsbacher,10276,Ruhr-Universität Bochum
298585347,Dr. Sanne Hiller,10276,Ruhr-Universität Bochum
125746718,Dr. Annett Püttmann,10276,Ruhr-Universität Bochum
1333074,Professor Dr. Jürgen H. Wolff,10276,Ruhr-Universität Bochum
1459646,Professor Dr. Werner Meyer,10276,Ruhr-Universität Bochum
1652028,Dr. Elke Löffler,10276,Ruhr-Universität Bochum
6119,Professor Dr. Dietmar Petzina,10276,Ruhr-Universität Bochum
1219565,Professor Dr.-Ing. Michael Pohl,10276,Ruhr-Universität Bochum
1338567,Professor Dr. Carsten Zelle,10276,Ruhr-Universität Bochum
84047754,Privatdozent Dr. Carsten Kötting,10276,Ruhr-Universität Bochum
1295414,Professor Dr. Helmut Stumpf,10276,Ruhr-Universität Bochum
1068865,Professor Dr. Hermann Gies,10276,Ruhr-Universität Bochum
1615567,Professor Dr.-Ing. Michael Abramovici,10276,Ruhr-Universität Bochum
1435912,Dr. Hans-Peter Schertl,10276,Ruhr-Universität Bochum
33728582,Professor Dr.-Ing. Nils Pohl,10276,Ruhr-Universität Bochum
1352058,Dr. Wolfgang Kruse,10276,Ruhr-Universität Bochum
258570181,Professor Dr. Patrik Krieger,10276,Ruhr-Universität Bochum
1292664,Professor Dr. Klemens Störtkuhl,10276,Ruhr-Universität Bochum
1239848,Professor Dr. Matthias Rögner,10276,Ruhr-Universität Bochum
1306975,Professor Dr.-Ing. Heinz Unbehauen,10276,Ruhr-Universität Bochum
1440499,Privatdozent Dr. Maxim Volgushev,10276,Ruhr-Universität Bochum
175227461,Dr. Daniel Tapken,10276,Ruhr-Universität Bochum
1841293,Dr. Matthias Pankau,10276,Ruhr-Universität Bochum
168398365,Professorin Dr. Francesca di Mare,10276,Ruhr-Universität Bochum
18573655,Dr.-Ing. Ulrich Hoppe,10276,Ruhr-Universität Bochum
1749487,Professor Dr. Fathollah Varnik,10276,Ruhr-Universität Bochum
51565567,Dr.-Ing. Jan Frenzel,10276,Ruhr-Universität Bochum
74688187,Professor Dr. Andreas Farwick,10276,Ruhr-Universität Bochum
1393367,Dr. Günter Gisselmann,10276,Ruhr-Universität Bochum
51360114,Professor Dr.-Ing. Markus Thewes,10276,Ruhr-Universität Bochum
1206034,Professor Dr. Walter Oettmeier,10276,Ruhr-Universität Bochum
1022265,Professor Dr. Albrecht Bufe,10276,Ruhr-Universität Bochum
230087406,Dr. Katja Kuhlmann,10276,Ruhr-Universität Bochum
259781084,Dr. Sascha Alavi,10276,Ruhr-Universität Bochum
1775841,Privatdozent Dr. Oleg Petracic,10276,Ruhr-Universität Bochum
1733296,Professor Dr. Thomas Stöllner,10276,Ruhr-Universität Bochum
1714404,Dr. Sabine Hoffjan,10276,Ruhr-Universität Bochum
1030403,Professor Dr. Herold Dehling,10276,Ruhr-Universität Bochum
1585743,Privatdozent Dr. Michael Fechtelkord,10276,Ruhr-Universität Bochum
1692437,Dr. Klaus Merz,10276,Ruhr-Universität Bochum
1672809,Dr. Uwe Lindemann,10276,Ruhr-Universität Bochum
1017156,Professor Dr. Dietrich Braess,10276,Ruhr-Universität Bochum
1819377,Dr. Matous Mrovec,10276,Ruhr-Universität Bochum
2006316,Professor Dr. Wilhelm Damberg,10276,Ruhr-Universität Bochum
70305774,Professor Dr. Lars Schäfer,10276,Ruhr-Universität Bochum
226525151,Dr. Jessica Jacobs,10276,Ruhr-Universität Bochum
185289577,Professor Dr.-Ing. Tim Erhan Güneysu,10276,Ruhr-Universität Bochum
1067364,Professor Dr. Klaus Gerwert,10276,Ruhr-Universität Bochum
1385671,Professor Dr. Joachim Rassow,10276,Ruhr-Universität Bochum
262223402,Dr. Yury Arzhanov,10276,Ruhr-Universität Bochum
1154544,Professor Dr. Ulrich Kück,10276,Ruhr-Universität Bochum
216045147,Professorin Dr. Barbara Sitek,10276,Ruhr-Universität Bochum
995414,Professor Dr. Bernd-Joachim Benecke,10276,Ruhr-Universität Bochum
64755212,Dr. Brice Camus,10276,Ruhr-Universität Bochum
1400279,Professor Dr.-Ing. Michael Scherer,10276,Ruhr-Universität Bochum
1623909,Professor Dr. Constantin Goschler,10276,Ruhr-Universität Bochum
1144007,Professorin Dr. Doris Koesling,10276,Ruhr-Universität Bochum
1800965,Privatdozent Dr. Ralf Dohmen,10276,Ruhr-Universität Bochum
1457847,Professor Dr.-Ing. Peter Awakowicz,10276,Ruhr-Universität Bochum
62235789,Dr.-Ing. Gerald Enzner,10276,Ruhr-Universität Bochum
193246271,Dr. Christine Kaimer,10276,Ruhr-Universität Bochum
1418297,Privatdozent Dr. Mathias Lübben,10276,Ruhr-Universität Bochum
1411065,Dr. Jochen Kruip,10276,Ruhr-Universität Bochum
20598820,Professorin Dr. Sabine Swoboda,10276,Ruhr-Universität Bochum
1693997,Professor Dr. Volkhard Krech,10276,Ruhr-Universität Bochum
73397623,Privatdozent Dr. Marc Nowaczyk,10276,Ruhr-Universität Bochum
1557621,Professor Dr.-Ing. Viktor Scherer,10276,Ruhr-Universität Bochum
137092444,Dr. Hubertina Thillmann,10276,Ruhr-Universität Bochum
1573484,Professor Dr. Mihran Dabag,10276,Ruhr-Universität Bochum
1338440,Professor Dr. Harald Zepp,10276,Ruhr-Universität Bochum
255852358,Professor Dr. Axel Mosig,10276,Ruhr-Universität Bochum
1825304,Professor Dr. Eckhard Hofmann,10276,Ruhr-Universität Bochum
1049080,Professorin Dr. Marie-Luise Favreau-Lilie,10276,Ruhr-Universität Bochum
1306012,Professor Dr. Bernd Uhlenbruch,10276,Ruhr-Universität Bochum
1667051,Professorin Dr. Valeska von Rosen,10276,Ruhr-Universität Bochum
1194215,Professor Dr. Detlef K. Müller,10276,Ruhr-Universität Bochum
21624400,Professor Dr.-Ing. Aydin Sezgin,10276,Ruhr-Universität Bochum
77494168,Professor Dr. Evgeny Epelbaum,10276,Ruhr-Universität Bochum
1767316,Volker Scior,10276,Ruhr-Universität Bochum
1552314,Dr. Erdmute Lapp,10276,Ruhr-Universität Bochum
115691247,"Professorin Dr. Olivia Andrea Masseck, Ph.D.",10276,Ruhr-Universität Bochum
289370009,Dr. Tim Neu,10276,Ruhr-Universität Bochum
1323647,Professor Dr. Klaus-Peter Wegera,10276,Ruhr-Universität Bochum
1642591,Privatdozent Dr. Dominik J. Bomans,10276,Ruhr-Universität Bochum
1455698,Professor Dr. Werner Voß,10276,Ruhr-Universität Bochum
1028467,Professorin Dr. Irene Daum,10276,Ruhr-Universität Bochum
211503927,Dr.-Ing. Anxin Ma,10276,Ruhr-Universität Bochum
278655440,Professor Dr. Barney Bramham,10276,Ruhr-Universität Bochum
1375946,Professor Dr. Wolfgang Grünert,10276,Ruhr-Universität Bochum
1444690,Professor Dr. Eberhard Bertsch,10276,Ruhr-Universität Bochum
1693491,Professor Dr. Herbert Rusche,10276,Ruhr-Universität Bochum
